image,grid,tokens,kept_now,kept_with_floor
chartqa_images/1205.jpg,20x29,580,120,120
chartqa_images/1206.jpg,20x29,580,120,120
chartqa_images/1207.jpg,20x29,580,120,120
chartqa_images/1208.jpg,20x29,580,120,120
chartqa_images/1209.jpg,20x29,580,120,120
chartqa_images/1210.jpg,20x29,580,120,120
chartqa_images/1211.jpg,20x29,580,120,120
chartqa_images/1212.jpg,20x29,580,120,120
chartqa_images/1213.jpg,20x29,580,120,120
chartqa_images/1214.jpg,20x29,580,120,120
chartqa_images/1215.jpg,20x29,580,120,120
chartqa_images/1216.jpg,20x29,580,120,120
chartqa_images/1217.jpg,20x29,580,120,120
chartqa_images/1218.jpg,20x29,580,120,120
chartqa_images/1219.jpg,20x29,580,120,120
chartqa_images/1220.jpg,20x29,580,120,120
chartqa_images/1221.jpg,20x29,580,120,120
chartqa_images/1222.jpg,20x29,580,120,120
chartqa_images/1223.jpg,20x29,580,120,120
chartqa_images/1224.jpg,20x29,580,120,120
chartqa_images/1225.jpg,20x29,580,120,120
chartqa_images/1226.jpg,20x29,580,120,120
chartqa_images/1227.jpg,20x29,580,120,120
chartqa_images/1228.jpg,20x29,580,120,120
chartqa_images/1229.jpg,20x29,580,120,120
chartqa_images/1230.jpg,20x29,580,120,120
chartqa_images/1231.jpg,20x29,580,120,120
chartqa_images/1232.jpg,20x29,580,120,120
chartqa_images/1233.jpg,20x29,580,120,120
chartqa_images/1234.jpg,20x29,580,120,120
chartqa_images/1235.jpg,20x29,580,120,120
chartqa_images/1236.jpg,20x29,580,120,120
chartqa_images/1237.jpg,20x29,580,120,120
chartqa_images/1238.jpg,20x29,580,120,120
chartqa_images/1239.jpg,20x29,580,120,120
chartqa_images/1240.jpg,20x29,580,120,120
chartqa_images/1241.jpg,20x29,580,120,120
chartqa_images/1242.jpg,20x29,580,120,120
chartqa_images/1243.jpg,20x29,580,120,120
chartqa_images/1244.jpg,20x29,580,120,120
chartqa_images/1245.jpg,20x29,580,120,120
chartqa_images/1246.jpg,20x29,580,120,120
chartqa_images/1247.jpg,20x29,580,120,120
chartqa_images/1248.jpg,20x29,580,120,120
chartqa_images/1249.jpg,20x29,580,120,120
chartqa_images/1250.jpg,20x29,580,120,120
chartqa_images/1251.jpg,20x29,580,120,120
chartqa_images/1252.jpg,20x29,580,120,120
chartqa_images/1253.jpg,20x29,580,120,120
chartqa_images/1254.jpg,20x29,580,120,120
chartqa_images/1255.jpg,20x29,580,120,120
chartqa_images/1256.jpg,20x29,580,120,120
chartqa_images/1257.jpg,20x29,580,120,120
chartqa_images/1258.jpg,20x29,580,120,120
chartqa_images/1259.jpg,20x29,580,120,120
chartqa_images/1260.jpg,20x29,580,120,120
chartqa_images/1261.jpg,20x29,580,120,120
chartqa_images/1262.jpg,20x29,580,120,120
chartqa_images/1263.jpg,20x29,580,120,120
chartqa_images/1264.jpg,20x29,580,120,120
chartqa_images/1265.jpg,20x29,580,120,120
chartqa_images/1266.jpg,20x29,580,120,120
chartqa_images/1267.jpg,20x29,580,120,120
chartqa_images/1268.jpg,20x29,580,120,120
chartqa_images/1269.jpg,20x29,580,120,120
chartqa_images/1270.jpg,20x29,580,120,120
chartqa_images/1271.jpg,20x29,580,120,120
chartqa_images/1272.jpg,20x29,580,120,120
chartqa_images/1273.jpg,20x29,580,120,120
chartqa_images/1274.jpg,20x29,580,120,120
chartqa_images/1275.jpg,20x29,580,120,120
chartqa_images/1276.jpg,20x29,580,120,120
chartqa_images/1277.jpg,20x29,580,120,120
chartqa_images/1278.jpg,20x29,580,120,120
chartqa_images/1279.jpg,20x29,580,120,120
chartqa_images/1280.jpg,20x29,580,120,120
chartqa_images/1281.jpg,20x29,580,120,120
chartqa_images/1282.jpg,20x29,580,120,120
chartqa_images/1283.jpg,20x29,580,120,120
chartqa_images/1284.jpg,20x29,580,120,120
chartqa_images/1285.jpg,20x29,580,120,120
chartqa_images/1286.jpg,20x29,580,120,120
chartqa_images/1287.jpg,20x29,580,120,120
chartqa_images/1288.jpg,20x29,580,120,120
chartqa_images/1289.jpg,20x29,580,120,120
chartqa_images/1290.jpg,20x29,580,120,120
chartqa_images/1291.jpg,20x29,580,120,120
chartqa_images/1292.jpg,20x29,580,120,120
chartqa_images/1293.jpg,20x29,580,120,120
chartqa_images/1294.jpg,20x29,580,120,120
chartqa_images/1295.jpg,20x29,580,120,120
chartqa_images/1296.jpg,20x29,580,120,120
chartqa_images/1297.jpg,20x29,580,120,120
chartqa_images/1298.jpg,20x29,580,120,120
chartqa_images/1299.jpg,20x29,580,120,120
chartqa_images/1300.jpg,20x29,580,120,120
chartqa_images/1301.jpg,20x29,580,120,120
chartqa_images/1302.jpg,20x29,580,120,120
chartqa_images/1303.jpg,20x29,580,120,120
chartqa_images/1304.jpg,20x29,580,120,120
chartqa_images/1305.jpg,20x29,580,120,120
chartqa_images/1306.jpg,20x29,580,120,120
chartqa_images/1307.jpg,20x29,580,120,120
chartqa_images/1308.jpg,20x29,580,120,120
chartqa_images/1309.jpg,20x29,580,120,120
chartqa_images/1310.jpg,20x29,580,120,120
chartqa_images/1311.jpg,20x29,580,120,120
chartqa_images/1312.jpg,20x29,580,120,120
chartqa_images/1313.jpg,20x29,580,120,120
chartqa_images/1314.jpg,20x29,580,120,120
chartqa_images/1315.jpg,20x29,580,120,120
chartqa_images/1316.jpg,20x29,580,120,120
chartqa_images/1317.jpg,20x29,580,120,120
chartqa_images/1318.jpg,20x29,580,120,120
chartqa_images/1319.jpg,20x29,580,120,120
chartqa_images/1320.jpg,20x29,580,120,120
chartqa_images/1321.jpg,20x29,580,120,120
chartqa_images/1322.jpg,20x29,580,120,120
chartqa_images/1323.jpg,20x29,580,120,120
chartqa_images/1324.jpg,20x29,580,120,120
chartqa_images/1325.jpg,20x29,580,120,120
chartqa_images/1326.jpg,20x29,580,120,120
chartqa_images/1327.jpg,20x29,580,120,120
chartqa_images/1328.jpg,20x29,580,120,120
chartqa_images/1329.jpg,20x29,580,120,120
chartqa_images/1330.jpg,20x29,580,120,120
chartqa_images/1331.jpg,20x29,580,120,120
chartqa_images/1332.jpg,20x29,580,120,120
chartqa_images/1333.jpg,20x29,580,120,120
chartqa_images/1334.jpg,20x29,580,120,120
chartqa_images/1335.jpg,20x29,580,120,120
chartqa_images/1336.jpg,20x29,580,120,120
chartqa_images/1337.jpg,20x29,580,120,120
chartqa_images/1338.jpg,20x29,580,120,120
chartqa_images/1339.jpg,20x29,580,120,120
chartqa_images/1340.jpg,20x29,580,120,120
chartqa_images/1341.jpg,20x29,580,120,120
chartqa_images/1342.jpg,20x29,580,120,120
chartqa_images/1343.jpg,20x29,580,120,120
chartqa_images/1344.jpg,20x29,580,120,120
chartqa_images/1345.jpg,20x29,580,120,120
chartqa_images/1346.jpg,20x29,580,120,120
chartqa_images/1347.jpg,20x29,580,120,120
chartqa_images/1348.jpg,20x29,580,120,120
chartqa_images/1349.jpg,20x29,580,120,120
chartqa_images/1350.jpg,20x29,580,120,120
chartqa_images/1351.jpg,20x29,580,120,120
chartqa_images/1352.jpg,20x29,580,120,120
chartqa_images/1353.jpg,20x29,580,120,120
chartqa_images/1354.jpg,20x29,580,120,120
chartqa_images/1355.jpg,20x29,580,120,120
chartqa_images/1356.jpg,20x29,580,120,120
chartqa_images/1357.jpg,20x29,580,120,120
chartqa_images/1358.jpg,20x29,580,120,120
chartqa_images/1359.jpg,20x29,580,120,120
chartqa_images/1360.jpg,20x29,580,120,120
chartqa_images/1361.jpg,20x29,580,120,120
chartqa_images/1362.jpg,20x29,580,120,120
chartqa_images/1363.jpg,20x29,580,120,120
chartqa_images/1364.jpg,20x29,580,120,120
chartqa_images/1365.jpg,20x29,580,120,120
chartqa_images/1366.jpg,20x29,580,120,120
chartqa_images/1367.jpg,20x29,580,120,120
chartqa_images/1368.jpg,20x29,580,120,120
chartqa_images/1369.jpg,20x29,580,120,120
chartqa_images/1370.jpg,20x29,580,120,120
chartqa_images/1371.jpg,20x29,580,120,120
chartqa_images/1372.jpg,20x29,580,120,120
chartqa_images/1373.jpg,20x29,580,120,120
chartqa_images/1374.jpg,20x29,580,120,120
chartqa_images/1375.jpg,20x29,580,120,120
chartqa_images/1376.jpg,20x29,580,120,120
chartqa_images/1377.jpg,20x29,580,120,120
chartqa_images/1378.jpg,20x29,580,120,120
chartqa_images/1379.jpg,20x29,580,120,120
chartqa_images/1380.jpg,20x29,580,120,120
chartqa_images/1381.jpg,20x29,580,120,120
chartqa_images/1382.jpg,20x29,580,120,120
chartqa_images/1383.jpg,20x29,580,120,120
chartqa_images/1384.jpg,20x29,580,120,120
chartqa_images/1385.jpg,20x29,580,120,120
chartqa_images/1386.jpg,20x29,580,120,120
chartqa_images/1387.jpg,20x29,580,120,120
chartqa_images/1388.jpg,20x29,580,120,120
chartqa_images/1389.jpg,20x29,580,120,120
chartqa_images/1390.jpg,20x29,580,120,120
chartqa_images/1391.jpg,20x29,580,120,120
chartqa_images/1392.jpg,20x29,580,120,120
chartqa_images/1393.jpg,20x29,580,120,120
chartqa_images/1394.jpg,20x29,580,120,120
chartqa_images/1395.jpg,20x29,580,120,120
chartqa_images/1396.jpg,20x29,580,120,120
chartqa_images/1397.jpg,20x29,580,120,120
chartqa_images/1398.jpg,20x29,580,120,120
chartqa_images/1399.jpg,20x29,580,120,120
chartqa_images/1400.jpg,37x29,1073,222,222
chartqa_images/1401.jpg,37x29,1073,222,222
chartqa_images/1402.jpg,37x29,1073,222,222
chartqa_images/1403.jpg,20x29,580,120,120
chartqa_images/1404.jpg,20x29,580,120,120
chartqa_images/1405.jpg,30x29,870,180,180
chartqa_images/1406.jpg,30x29,870,180,180
chartqa_images/1407.jpg,20x29,580,120,120
chartqa_images/1408.jpg,20x29,580,120,120
chartqa_images/1409.jpg,36x29,1044,216,216
chartqa_images/1410.jpg,20x29,580,120,120
chartqa_images/1411.jpg,20x29,580,120,120
chartqa_images/1412.jpg,26x29,754,156,156
chartqa_images/1413.jpg,20x29,580,120,120
chartqa_images/1414.jpg,20x29,580,120,120
chartqa_images/1415.jpg,20x29,580,120,120
chartqa_images/1416.jpg,20x29,580,120,120
chartqa_images/1417.jpg,30x29,870,180,180
chartqa_images/1418.jpg,30x29,870,180,180
chartqa_images/1419.jpg,20x29,580,120,120
chartqa_images/1420.jpg,22x29,638,132,132
chartqa_images/1421.jpg,35x29,1015,210,210
chartqa_images/1422.jpg,35x29,1015,210,210
chartqa_images/1423.jpg,20x29,580,120,120
chartqa_images/1424.jpg,20x29,580,120,120
chartqa_images/1425.jpg,20x29,580,120,120
chartqa_images/1426.jpg,20x29,580,120,120
chartqa_images/1427.jpg,20x29,580,120,120
chartqa_images/1428.jpg,57x29,1653,342,342
chartqa_images/1429.jpg,20x29,580,120,120
chartqa_images/1430.jpg,20x29,580,120,120
chartqa_images/1431.jpg,20x29,580,120,120
chartqa_images/1432.jpg,20x29,580,120,120
chartqa_images/1433.jpg,20x29,580,120,120
chartqa_images/1434.jpg,27x29,783,162,162
chartqa_images/1435.jpg,27x29,783,162,162
chartqa_images/1436.jpg,20x29,580,120,120
chartqa_images/1437.jpg,20x29,580,120,120
chartqa_images/1438.jpg,20x29,580,120,120
chartqa_images/1439.jpg,26x29,754,156,156
chartqa_images/1440.jpg,20x29,580,120,120
chartqa_images/1441.jpg,20x29,580,120,120
chartqa_images/1442.jpg,52x29,1508,312,312
chartqa_images/1443.jpg,33x29,957,198,198
chartqa_images/1444.jpg,20x29,580,120,120
chartqa_images/1445.jpg,20x29,580,120,120
chartqa_images/1446.jpg,26x29,754,156,156
chartqa_images/1447.jpg,26x29,754,156,156
chartqa_images/1448.jpg,20x29,580,120,120
chartqa_images/1449.jpg,22x29,638,132,132
chartqa_images/1450.jpg,20x29,580,120,120
chartqa_images/1451.jpg,20x29,580,120,120
chartqa_images/1452.jpg,20x29,580,120,120
chartqa_images/1453.jpg,20x29,580,120,120
chartqa_images/1454.jpg,20x29,580,120,120
chartqa_images/1455.jpg,20x29,580,120,120
chartqa_images/1456.jpg,20x29,580,120,120
chartqa_images/1457.jpg,20x29,580,120,120
chartqa_images/1458.jpg,20x29,580,120,120
chartqa_images/1459.jpg,20x29,580,120,120
chartqa_images/1460.jpg,20x29,580,120,120
chartqa_images/1461.jpg,20x29,580,120,120
chartqa_images/1462.jpg,64x29,1856,384,384
chartqa_images/1463.jpg,20x29,580,120,120
chartqa_images/1464.jpg,20x29,580,120,120
chartqa_images/1465.jpg,20x29,580,120,120
chartqa_images/1466.jpg,40x29,1160,240,240
chartqa_images/1467.jpg,20x29,580,120,120
chartqa_images/1468.jpg,20x29,580,120,120
chartqa_images/1469.jpg,53x29,1537,318,318
chartqa_images/1470.jpg,22x29,638,132,132
chartqa_images/1471.jpg,20x29,580,120,120
chartqa_images/1472.jpg,20x29,580,120,120
chartqa_images/1473.jpg,20x29,580,120,120
chartqa_images/1474.jpg,26x29,754,156,156
chartqa_images/1475.jpg,26x29,754,156,156
chartqa_images/1476.jpg,20x29,580,120,120
chartqa_images/1477.jpg,20x29,580,120,120
chartqa_images/1478.jpg,20x29,580,120,120
chartqa_images/1479.jpg,20x29,580,120,120
chartqa_images/1480.jpg,20x29,580,120,120
chartqa_images/1481.jpg,36x29,1044,216,216
chartqa_images/1482.jpg,36x29,1044,216,216
chartqa_images/1483.jpg,63x29,1827,378,378
chartqa_images/1484.jpg,63x29,1827,378,378
chartqa_images/1485.jpg,20x29,580,120,120
chartqa_images/1486.jpg,20x29,580,120,120
chartqa_images/1487.jpg,20x29,580,120,120
chartqa_images/1488.jpg,20x29,580,120,120
chartqa_images/1489.jpg,20x29,580,120,120
chartqa_images/1490.jpg,20x29,580,120,120
chartqa_images/1491.jpg,20x29,580,120,120
chartqa_images/1492.jpg,20x29,580,120,120
chartqa_images/1493.jpg,20x29,580,120,120
chartqa_images/1494.jpg,20x29,580,120,120
chartqa_images/1495.jpg,20x29,580,120,120
chartqa_images/1496.jpg,20x29,580,120,120
chartqa_images/1497.jpg,20x29,580,120,120
chartqa_images/1498.jpg,20x29,580,120,120
chartqa_images/1499.jpg,20x29,580,120,120
chartqa_images/1500.jpg,20x29,580,120,120
chartqa_images/1501.jpg,20x29,580,120,120
chartqa_images/1502.jpg,20x29,580,120,120
chartqa_images/1503.jpg,20x29,580,120,120
chartqa_images/1504.jpg,42x29,1218,252,252
chartqa_images/1505.jpg,42x29,1218,252,252
chartqa_images/1506.jpg,20x29,580,120,120
chartqa_images/1507.jpg,20x29,580,120,120
chartqa_images/1508.jpg,35x29,1015,210,210
chartqa_images/1509.jpg,20x29,580,120,120
chartqa_images/1510.jpg,20x29,580,120,120
chartqa_images/1511.jpg,20x29,580,120,120
chartqa_images/1512.jpg,20x29,580,120,120
chartqa_images/1513.jpg,20x29,580,120,120
chartqa_images/1514.jpg,20x29,580,120,120
chartqa_images/1515.jpg,20x29,580,120,120
chartqa_images/1516.jpg,20x29,580,120,120
chartqa_images/1517.jpg,20x29,580,120,120
chartqa_images/1518.jpg,20x29,580,120,120
chartqa_images/1519.jpg,20x29,580,120,120
chartqa_images/1520.jpg,20x29,580,120,120
chartqa_images/1521.jpg,20x29,580,120,120
chartqa_images/1522.jpg,22x29,638,132,132
chartqa_images/1523.jpg,27x29,783,162,162
chartqa_images/1524.jpg,20x29,580,120,120
chartqa_images/1525.jpg,20x29,580,120,120
chartqa_images/1526.jpg,20x29,580,120,120
chartqa_images/1527.jpg,20x29,580,120,120
chartqa_images/1528.jpg,20x29,580,120,120
chartqa_images/1529.jpg,20x29,580,120,120
chartqa_images/1530.jpg,20x29,580,120,120
chartqa_images/1531.jpg,20x29,580,120,120
chartqa_images/1532.jpg,38x29,1102,228,228
chartqa_images/1533.jpg,20x29,580,120,120
chartqa_images/1534.jpg,41x29,1189,246,246
chartqa_images/1535.jpg,41x29,1189,246,246
chartqa_images/1536.jpg,35x29,1015,210,210
chartqa_images/1537.jpg,20x29,580,120,120
chartqa_images/1538.jpg,20x29,580,120,120
chartqa_images/1539.jpg,20x29,580,120,120
chartqa_images/1540.jpg,20x29,580,120,120
chartqa_images/1541.jpg,20x29,580,120,120
chartqa_images/1542.jpg,20x29,580,120,120
chartqa_images/1543.jpg,20x29,580,120,120
chartqa_images/1544.jpg,20x29,580,120,120
chartqa_images/1545.jpg,20x29,580,120,120
chartqa_images/1546.jpg,20x29,580,120,120
chartqa_images/1547.jpg,20x29,580,120,120
chartqa_images/1548.jpg,20x29,580,120,120
chartqa_images/1549.jpg,20x29,580,120,120
chartqa_images/1550.jpg,20x29,580,120,120
chartqa_images/1551.jpg,38x29,1102,228,228
chartqa_images/1552.jpg,38x29,1102,228,228
chartqa_images/1553.jpg,20x29,580,120,120
chartqa_images/1554.jpg,20x29,580,120,120
chartqa_images/1555.jpg,20x29,580,120,120
chartqa_images/1556.jpg,20x29,580,120,120
chartqa_images/1557.jpg,20x29,580,120,120
chartqa_images/1558.jpg,20x29,580,120,120
chartqa_images/1559.jpg,20x29,580,120,120
chartqa_images/1560.jpg,20x29,580,120,120
chartqa_images/1561.jpg,20x29,580,120,120
chartqa_images/1562.jpg,20x29,580,120,120
chartqa_images/1563.jpg,20x29,580,120,120
chartqa_images/1564.jpg,20x29,580,120,120
chartqa_images/1565.jpg,32x29,928,192,192
chartqa_images/1566.jpg,20x29,580,120,120
chartqa_images/1567.jpg,20x29,580,120,120
chartqa_images/1568.jpg,20x29,580,120,120
chartqa_images/1569.jpg,20x29,580,120,120
chartqa_images/1570.jpg,20x29,580,120,120
chartqa_images/1571.jpg,20x29,580,120,120
chartqa_images/1572.jpg,20x29,580,120,120
chartqa_images/1573.jpg,20x29,580,120,120
chartqa_images/1574.jpg,20x29,580,120,120
chartqa_images/1575.jpg,20x29,580,120,120
chartqa_images/1576.jpg,22x29,638,132,132
chartqa_images/1577.jpg,20x29,580,120,120
chartqa_images/1578.jpg,20x29,580,120,120
chartqa_images/1579.jpg,35x29,1015,210,210
chartqa_images/1580.jpg,20x29,580,120,120
chartqa_images/1581.jpg,20x29,580,120,120
chartqa_images/1582.jpg,20x29,580,120,120
chartqa_images/1583.jpg,20x29,580,120,120
chartqa_images/1584.jpg,20x29,580,120,120
chartqa_images/1585.jpg,20x29,580,120,120
chartqa_images/1586.jpg,20x29,580,120,120
chartqa_images/1587.jpg,20x29,580,120,120
chartqa_images/1588.jpg,20x29,580,120,120
chartqa_images/1589.jpg,20x29,580,120,120
chartqa_images/1590.jpg,20x29,580,120,120
chartqa_images/1591.jpg,20x29,580,120,120
chartqa_images/1592.jpg,26x29,754,156,156
chartqa_images/1593.jpg,26x29,754,156,156
chartqa_images/1594.jpg,20x29,580,120,120
chartqa_images/1595.jpg,20x29,580,120,120
chartqa_images/1596.jpg,20x29,580,120,120
chartqa_images/1597.jpg,20x29,580,120,120
chartqa_images/1598.jpg,20x29,580,120,120
chartqa_images/1599.jpg,26x29,754,156,156
chartqa_images/1600.jpg,20x29,580,120,120
chartqa_images/1601.jpg,20x29,580,120,120
chartqa_images/1602.jpg,20x29,580,120,120
chartqa_images/1603.jpg,20x29,580,120,120
chartqa_images/1604.jpg,20x29,580,120,120
chartqa_images/1605.jpg,20x29,580,120,120
chartqa_images/1606.jpg,20x29,580,120,120
chartqa_images/1607.jpg,20x29,580,120,120
chartqa_images/1608.jpg,20x29,580,120,120
chartqa_images/1609.jpg,20x29,580,120,120
chartqa_images/1610.jpg,20x29,580,120,120
chartqa_images/1611.jpg,30x29,870,180,180
chartqa_images/1612.jpg,27x29,783,162,162
chartqa_images/1613.jpg,20x29,580,120,120
chartqa_images/1614.jpg,20x29,580,120,120
chartqa_images/1615.jpg,20x29,580,120,120
chartqa_images/1616.jpg,35x29,1015,210,210
chartqa_images/1617.jpg,20x29,580,120,120
chartqa_images/1618.jpg,20x29,580,120,120
chartqa_images/1619.jpg,20x29,580,120,120
chartqa_images/1620.jpg,20x29,580,120,120
chartqa_images/1621.jpg,20x29,580,120,120
chartqa_images/1622.jpg,20x29,580,120,120
chartqa_images/1623.jpg,20x29,580,120,120
chartqa_images/1624.jpg,35x29,1015,210,210
chartqa_images/1625.jpg,20x29,580,120,120
chartqa_images/1626.jpg,22x29,638,132,132
chartqa_images/1627.jpg,20x29,580,120,120
chartqa_images/1628.jpg,20x29,580,120,120
chartqa_images/1629.jpg,20x29,580,120,120
chartqa_images/1630.jpg,34x29,986,204,204
chartqa_images/1631.jpg,34x29,986,204,204
chartqa_images/1632.jpg,20x29,580,120,120
chartqa_images/1633.jpg,20x29,580,120,120
chartqa_images/1634.jpg,20x29,580,120,120
chartqa_images/1635.jpg,20x29,580,120,120
chartqa_images/1636.jpg,20x29,580,120,120
chartqa_images/1637.jpg,20x29,580,120,120
chartqa_images/1638.jpg,20x29,580,120,120
chartqa_images/1639.jpg,20x29,580,120,120
chartqa_images/1640.jpg,20x29,580,120,120
chartqa_images/1641.jpg,20x29,580,120,120
chartqa_images/1642.jpg,20x29,580,120,120
chartqa_images/1643.jpg,20x29,580,120,120
chartqa_images/1644.jpg,20x29,580,120,120
chartqa_images/1645.jpg,20x29,580,120,120
chartqa_images/1646.jpg,20x29,580,120,120
chartqa_images/1647.jpg,20x29,580,120,120
chartqa_images/1648.jpg,20x29,580,120,120
chartqa_images/1649.jpg,20x29,580,120,120
chartqa_images/1650.jpg,20x29,580,120,120
chartqa_images/1651.jpg,20x29,580,120,120
chartqa_images/1652.jpg,20x29,580,120,120
chartqa_images/1653.jpg,20x29,580,120,120
chartqa_images/1654.jpg,20x29,580,120,120
chartqa_images/1655.jpg,20x29,580,120,120
chartqa_images/1656.jpg,20x29,580,120,120
chartqa_images/1657.jpg,20x29,580,120,120
chartqa_images/1658.jpg,20x29,580,120,120
chartqa_images/1659.jpg,20x29,580,120,120
chartqa_images/1660.jpg,20x29,580,120,120
chartqa_images/1661.jpg,20x29,580,120,120
chartqa_images/1662.jpg,20x29,580,120,120
chartqa_images/1663.jpg,20x29,580,120,120
chartqa_images/1664.jpg,20x29,580,120,120
chartqa_images/1665.jpg,20x29,580,120,120
chartqa_images/1666.jpg,20x29,580,120,120
chartqa_images/1667.jpg,20x29,580,120,120
chartqa_images/1668.jpg,20x29,580,120,120
chartqa_images/1669.jpg,20x29,580,120,120
chartqa_images/1670.jpg,20x29,580,120,120
chartqa_images/1671.jpg,26x29,754,156,156
chartqa_images/1672.jpg,26x29,754,156,156
chartqa_images/1673.jpg,26x29,754,156,156
chartqa_images/1674.jpg,20x29,580,120,120
chartqa_images/1675.jpg,35x29,1015,210,210
chartqa_images/1676.jpg,35x29,1015,210,210
chartqa_images/1677.jpg,20x29,580,120,120
chartqa_images/1678.jpg,20x29,580,120,120
chartqa_images/1679.jpg,20x29,580,120,120
chartqa_images/1680.jpg,20x29,580,120,120
chartqa_images/1681.jpg,20x29,580,120,120
chartqa_images/1682.jpg,20x29,580,120,120
chartqa_images/1683.jpg,20x29,580,120,120
chartqa_images/1684.jpg,28x29,812,168,168
chartqa_images/1685.jpg,20x29,580,120,120
chartqa_images/1686.jpg,20x29,580,120,120
chartqa_images/1687.jpg,20x29,580,120,120
chartqa_images/1688.jpg,20x29,580,120,120
chartqa_images/1689.jpg,20x29,580,120,120
chartqa_images/1690.jpg,20x29,580,120,120
chartqa_images/1691.jpg,20x29,580,120,120
chartqa_images/1692.jpg,20x29,580,120,120
chartqa_images/1693.jpg,20x29,580,120,120
chartqa_images/1694.jpg,20x29,580,120,120
chartqa_images/1695.jpg,20x29,580,120,120
chartqa_images/1696.jpg,20x29,580,120,120
chartqa_images/1697.jpg,20x29,580,120,120
chartqa_images/1698.jpg,50x29,1450,300,300
chartqa_images/1699.jpg,20x29,580,120,120
chartqa_images/1700.jpg,52x29,1508,312,312
chartqa_images/1701.jpg,20x29,580,120,120
chartqa_images/1702.jpg,20x29,580,120,120
chartqa_images/1703.jpg,20x29,580,120,120
chartqa_images/1704.jpg,29x29,841,174,174
chartqa_images/1705.jpg,20x29,580,120,120
chartqa_images/1706.jpg,20x29,580,120,120
chartqa_images/1707.jpg,20x29,580,120,120
chartqa_images/1708.jpg,26x29,754,156,156
chartqa_images/1709.jpg,26x29,754,156,156
chartqa_images/1710.jpg,20x29,580,120,120
chartqa_images/1711.jpg,20x29,580,120,120
chartqa_images/1712.jpg,20x29,580,120,120
chartqa_images/1713.jpg,20x29,580,120,120
chartqa_images/1714.jpg,20x29,580,120,120
chartqa_images/1715.jpg,20x29,580,120,120
chartqa_images/1716.jpg,20x29,580,120,120
chartqa_images/1717.jpg,20x29,580,120,120
chartqa_images/1718.jpg,20x29,580,120,120
chartqa_images/1719.jpg,20x29,580,120,120
chartqa_images/1720.jpg,20x29,580,120,120
chartqa_images/1721.jpg,20x29,580,120,120
chartqa_images/1722.jpg,20x29,580,120,120
chartqa_images/1723.jpg,20x29,580,120,120
chartqa_images/1724.jpg,20x29,580,120,120
chartqa_images/1725.jpg,20x29,580,120,120
chartqa_images/1726.jpg,20x29,580,120,120
chartqa_images/1727.jpg,20x29,580,120,120
chartqa_images/1728.jpg,20x29,580,120,120
chartqa_images/1729.jpg,20x29,580,120,120
chartqa_images/1730.jpg,20x29,580,120,120
chartqa_images/1731.jpg,36x29,1044,216,216
chartqa_images/1732.jpg,20x29,580,120,120
chartqa_images/1733.jpg,20x29,580,120,120
chartqa_images/1734.jpg,20x29,580,120,120
chartqa_images/1735.jpg,20x29,580,120,120
chartqa_images/1736.jpg,20x29,580,120,120
chartqa_images/1737.jpg,20x29,580,120,120
chartqa_images/1738.jpg,20x29,580,120,120
chartqa_images/1739.jpg,20x29,580,120,120
chartqa_images/1740.jpg,20x29,580,120,120
chartqa_images/1741.jpg,20x29,580,120,120
chartqa_images/1742.jpg,20x29,580,120,120
chartqa_images/1743.jpg,20x29,580,120,120
chartqa_images/1744.jpg,20x29,580,120,120
chartqa_images/1745.jpg,20x29,580,120,120
chartqa_images/1746.jpg,20x29,580,120,120
chartqa_images/1747.jpg,20x29,580,120,120
chartqa_images/1748.jpg,20x29,580,120,120
chartqa_images/1749.jpg,20x29,580,120,120
chartqa_images/1750.jpg,20x29,580,120,120
chartqa_images/1751.jpg,20x29,580,120,120
chartqa_images/1752.jpg,20x29,580,120,120
chartqa_images/1753.jpg,20x29,580,120,120
chartqa_images/1754.jpg,20x29,580,120,120
chartqa_images/1755.jpg,20x29,580,120,120
chartqa_images/1756.jpg,20x29,580,120,120
chartqa_images/1757.jpg,20x29,580,120,120
chartqa_images/1758.jpg,20x29,580,120,120
chartqa_images/1759.jpg,37x29,1073,222,222
chartqa_images/1760.jpg,37x29,1073,222,222
chartqa_images/1761.jpg,46x29,1334,276,276
chartqa_images/1762.jpg,46x29,1334,276,276
chartqa_images/1763.jpg,20x29,580,120,120
chartqa_images/1764.jpg,35x29,1015,210,210
chartqa_images/1765.jpg,20x29,580,120,120
chartqa_images/1766.jpg,20x29,580,120,120
chartqa_images/1767.jpg,20x29,580,120,120
chartqa_images/1768.jpg,20x29,580,120,120
chartqa_images/1769.jpg,33x29,957,198,198
chartqa_images/1770.jpg,20x29,580,120,120
chartqa_images/1771.jpg,20x29,580,120,120
chartqa_images/1772.jpg,20x29,580,120,120
chartqa_images/1773.jpg,20x29,580,120,120
chartqa_images/1774.jpg,20x29,580,120,120
chartqa_images/1775.jpg,20x29,580,120,120
chartqa_images/1776.jpg,20x29,580,120,120
chartqa_images/1777.jpg,20x29,580,120,120
chartqa_images/1778.jpg,20x29,580,120,120
chartqa_images/1779.jpg,20x29,580,120,120
chartqa_images/1780.jpg,20x29,580,120,120
chartqa_images/1781.jpg,20x29,580,120,120
chartqa_images/1782.jpg,20x29,580,120,120
chartqa_images/1783.jpg,20x29,580,120,120
chartqa_images/1784.jpg,20x29,580,120,120
